order_item_id,so_number,item_number,product_id,product_name,category,quantity,unit,unit_price,discount_pct,line_total
SO-4500307-04,SO-4500307,0040,MAT011,Seagate 4TB External HDD,Storage,5,EA,7500,0,37500.0
SO-4500307-05,SO-4500307,0050,MAT020,Microsoft Office 365 (1 Year),Software,13,LIC,4200,10,49140.0
SO-4500308-01,SO-4500308,0010,MAT010,Canon ImageRunner 2625i,Printers,10,EA,55000,8,506000.0
SO-4500309-01,SO-4500309,0010,MAT005,"Samsung 27"" 4K Monitor",Monitors,7,EA,28000,2,192080.0
SO-4500309-02,SO-4500309,0020,MAT011,Seagate 4TB External HDD,Storage,13,EA,7500,0,97500.0
SO-4500309-03,SO-4500309,0030,MAT016,Lenovo ThinkCentre Desktop,Desktops,8,EA,52000,2,407680.0
SO-4500309-04,SO-4500309,0040,MAT012,Samsung 1TB NVMe SSD,Storage,5,EA,9500,2,46550.0
SO-4500310-01,SO-4500310,0010,MAT012,Samsung 1TB NVMe SSD,Storage,2,EA,9500,8,17480.0
SO-4500311-01,SO-4500311,0010,MAT020,Microsoft Office 365 (1 Year),Software,2,LIC,4200,0,8400.0
SO-4500312-01,SO-4500312,0010,MAT015,Corsair Mechanical Keyboard,Peripherals,16,EA,6500,2,101920.0
SO-4500312-02,SO-4500312,0020,MAT013,APC 1500VA UPS,Power,7,EA,18000,0,126000.0
SO-4500312-03,SO-4500312,0030,MAT004,Apple MacBook Air M2,Laptops,10,EA,114000,8,1048800.0
SO-4500312-04,SO-4500312,0040,MAT009,HP LaserJet Pro M404dn,Printers,4,EA,22000,10,79200.0
SO-4500313-01,SO-4500313,0010,MAT014,Logitech MX Master 3 Mouse,Peripherals,17,EA,4200,10,64260.0
SO-4500313-02,SO-4500313,0020,MAT004,Apple MacBook Air M2,Laptops,4,EA,114000,5,433200.0
SO-4500314-01,SO-4500314,0010,MAT020,Microsoft Office 365 (1 Year),Software,9,LIC,4200,10,34020.0
SO-4500314-02,SO-4500314,0020,MAT007,Cisco Catalyst 2960 Switch,Networking,7,EA,45000,5,299250.0
SO-4500315-01,SO-4500315,0010,MAT016,Lenovo ThinkCentre Desktop,Desktops,1,EA,52000,0,52000.0
SO-4500315-02,SO-4500315,0020,MAT007,Cisco Catalyst 2960 Switch,Networking,3,EA,45000,0,135000.0
SO-4500315-03,SO-4500315,0030,MAT020,Microsoft Office 365 (1 Year),Software,19,LIC,4200,8,73416.0
SO-4500315-04,SO-4500315,0040,MAT011,Seagate 4TB External HDD,Storage,5,EA,7500,0,37500.0
SO-4500315-05,SO-4500315,0050,MAT008,TP-Link WiFi 6 Router,Networking,17,EA,12000,0,204000.0
SO-4500316-01,SO-4500316,0010,MAT010,Canon ImageRunner 2625i,Printers,4,EA,55000,2,215600.0
SO-4500316-02,SO-4500316,0020,MAT009,HP LaserJet Pro M404dn,Printers,2,EA,22000,5,41800.0
SO-4500316-03,SO-4500316,0030,MAT015,Corsair Mechanical Keyboard,Peripherals,12,EA,6500,5,74100.0
SO-4500316-04,SO-4500316,0040,MAT002,HP EliteBook 840 G10,Laptops,14,EA,85000,0,1190000.0
SO-4500317-01,SO-4500317,0010,MAT001,Dell Latitude 5540 Laptop,Laptops,5,EA,72000,2,352800.0
SO-4500318-01,SO-4500318,0010,MAT009,HP LaserJet Pro M404dn,Printers,4,EA,22000,8,80960.0
SO-4500318-02,SO-4500318,0020,MAT003,Lenovo ThinkPad E14,Laptops,13,EA,68000,8,813280.0
SO-4500318-03,SO-4500318,0030,MAT012,Samsung 1TB NVMe SSD,Storage,9,EA,9500,8,78660.0
SO-4500318-04,SO-4500318,0040,MAT011,Seagate 4TB External HDD,Storage,16,EA,7500,8,110400.0
SO-4500318-05,SO-4500318,0050,MAT006,"LG 24"" Full HD Monitor",Monitors,6,EA,14000,0,84000.0
SO-4500319-01,SO-4500319,0010,MAT004,Apple MacBook Air M2,Laptops,19,EA,114000,8,1992720.0
SO-4500319-02,SO-4500319,0020,MAT014,Logitech MX Master 3 Mouse,Peripherals,19,EA,4200,8,73416.0
SO-4500320-01,SO-4500320,0010,MAT020,Microsoft Office 365 (1 Year),Software,16,LIC,4200,8,61824.0
SO-4500320-02,SO-4500320,0020,MAT001,Dell Latitude 5540 Laptop,Laptops,4,EA,72000,8,264960.0
SO-4500320-03,SO-4500320,0030,MAT005,"Samsung 27"" 4K Monitor",Monitors,15,EA,28000,0,420000.0
SO-4500321-01,SO-4500321,0010,MAT017,Dell OptiPlex 5000 Desktop,Desktops,19,EA,48000,10,820800.0
SO-4500322-01,SO-4500322,0010,MAT017,Dell OptiPlex 5000 Desktop,Desktops,12,EA,48000,8,529920.0
SO-4500322-02,SO-4500322,0020,MAT004,Apple MacBook Air M2,Laptops,5,EA,114000,10,513000.0
SO-4500322-03,SO-4500322,0030,MAT014,Logitech MX Master 3 Mouse,Peripherals,20,EA,4200,0,84000.0
SO-4500322-04,SO-4500322,0040,MAT008,TP-Link WiFi 6 Router,Networking,1,EA,12000,2,11760.0
SO-4500322-05,SO-4500322,0050,MAT016,Lenovo ThinkCentre Desktop,Desktops,17,EA,52000,8,813280.0
SO-4500323-01,SO-4500323,0010,MAT011,Seagate 4TB External HDD,Storage,2,EA,7500,10,13500.0
SO-4500323-02,SO-4500323,0020,MAT008,TP-Link WiFi 6 Router,Networking,8,EA,12000,10,86400.0
SO-4500323-03,SO-4500323,0030,MAT020,Microsoft Office 365 (1 Year),Software,13,LIC,4200,8,50232.0
SO-4500323-04,SO-4500323,0040,MAT009,HP LaserJet Pro M404dn,Printers,8,EA,22000,0,176000.0
SO-4500324-01,SO-4500324,0010,MAT003,Lenovo ThinkPad E14,Laptops,4,EA,68000,8,250240.0
SO-4500324-02,SO-4500324,0020,MAT016,Lenovo ThinkCentre Desktop,Desktops,1,EA,52000,0,52000.0
SO-4500324-03,SO-4500324,0030,MAT015,Corsair Mechanical Keyboard,Peripherals,13,EA,6500,8,77740.0
SO-4500324-04,SO-4500324,0040,MAT011,Seagate 4TB External HDD,Storage,2,EA,7500,10,13500.0
SO-4500325-01,SO-4500325,0010,MAT020,Microsoft Office 365 (1 Year),Software,11,LIC,4200,5,43890.0
SO-4500325-02,SO-4500325,0020,MAT010,Canon ImageRunner 2625i,Printers,2,EA,55000,2,107800.0
SO-4500325-03,SO-4500325,0030,MAT017,Dell OptiPlex 5000 Desktop,Desktops,15,EA,48000,5,684000.0
SO-4500325-04,SO-4500325,0040,MAT007,Cisco Catalyst 2960 Switch,Networking,18,EA,45000,10,729000.0
SO-4500325-05,SO-4500325,0050,MAT015,Corsair Mechanical Keyboard,Peripherals,20,EA,6500,8,119600.0
SO-4500326-01,SO-4500326,0010,MAT008,TP-Link WiFi 6 Router,Networking,1,EA,12000,5,11400.0
SO-4500327-01,SO-4500327,0010,MAT018,Jabra Evolve2 Headset,Peripherals,4,EA,8500,0,34000.0
SO-4500327-02,SO-4500327,0020,MAT017,Dell OptiPlex 5000 Desktop,Desktops,6,EA,48000,8,264960.0
SO-4500327-03,SO-4500327,0030,MAT012,Samsung 1TB NVMe SSD,Storage,5,EA,9500,8,43700.0
SO-4500328-01,SO-4500328,0010,MAT004,Apple MacBook Air M2,Laptops,7,EA,114000,8,734160.0
SO-4500328-02,SO-4500328,0020,MAT013,APC 1500VA UPS,Power,7,EA,18000,5,119700.0
SO-4500329-01,SO-4500329,0010,MAT004,Apple MacBook Air M2,Laptops,16,EA,114000,0,1824000.0
SO-4500329-02,SO-4500329,0020,MAT015,Corsair Mechanical Keyboard,Peripherals,17,EA,6500,0,110500.0
SO-4500329-03,SO-4500329,0030,MAT019,D-Link 24-Port Patch Panel,Networking,18,EA,5500,8,91080.0
SO-4500329-04,SO-4500329,0040,MAT017,Dell OptiPlex 5000 Desktop,Desktops,19,EA,48000,8,839040.0
SO-4500329-05,SO-4500329,0050,MAT005,"Samsung 27"" 4K Monitor",Monitors,17,EA,28000,2,466480.0
SO-4500330-01,SO-4500330,0010,MAT004,Apple MacBook Air M2,Laptops,20,EA,114000,10,2052000.0
SO-4500330-02,SO-4500330,0020,MAT013,APC 1500VA UPS,Power,11,EA,18000,10,178200.0
SO-4500331-01,SO-4500331,0010,MAT009,HP LaserJet Pro M404dn,Printers,11,EA,22000,5,229900.0
SO-4500331-02,SO-4500331,0020,MAT013,APC 1500VA UPS,Power,15,EA,18000,2,264600.0
SO-4500332-01,SO-4500332,0010,MAT010,Canon ImageRunner 2625i,Printers,7,EA,55000,10,346500.0
SO-4500332-02,SO-4500332,0020,MAT018,Jabra Evolve2 Headset,Peripherals,10,EA,8500,5,80750.0
SO-4500332-03,SO-4500332,0030,MAT011,Seagate 4TB External HDD,Storage,5,EA,7500,2,36750.0
SO-4500332-04,SO-4500332,0040,MAT007,Cisco Catalyst 2960 Switch,Networking,17,EA,45000,10,688500.0
SO-4500332-05,SO-4500332,0050,MAT017,Dell OptiPlex 5000 Desktop,Desktops,11,EA,48000,0,528000.0
SO-4500333-01,SO-4500333,0010,MAT014,Logitech MX Master 3 Mouse,Peripherals,17,EA,4200,0,71400.0
SO-4500333-02,SO-4500333,0020,MAT018,Jabra Evolve2 Headset,Peripherals,1,EA,8500,8,7820.0
SO-4500333-03,SO-4500333,0030,MAT010,Canon ImageRunner 2625i,Printers,5,EA,55000,0,275000.0
SO-4500333-04,SO-4500333,0040,MAT020,Microsoft Office 365 (1 Year),Software,2,LIC,4200,2,8232.0
SO-4500333-05,SO-4500333,0050,MAT001,Dell Latitude 5540 Laptop,Laptops,9,EA,72000,2,635040.0
SO-4500334-01,SO-4500334,0010,MAT010,Canon ImageRunner 2625i,Printers,7,EA,55000,10,346500.0
SO-4500335-01,SO-4500335,0010,MAT020,Microsoft Office 365 (1 Year),Software,18,LIC,4200,2,74088.0
SO-4500336-01,SO-4500336,0010,MAT002,HP EliteBook 840 G10,Laptops,14,EA,85000,5,1130500.0
SO-4500336-02,SO-4500336,0020,MAT013,APC 1500VA UPS,Power,18,EA,18000,0,324000.0
SO-4500336-03,SO-4500336,0030,MAT019,D-Link 24-Port Patch Panel,Networking,1,EA,5500,5,5225.0
SO-4500337-01,SO-4500337,0010,MAT008,TP-Link WiFi 6 Router,Networking,7,EA,12000,5,79800.0
SO-4500337-02,SO-4500337,0020,MAT012,Samsung 1TB NVMe SSD,Storage,15,EA,9500,2,139650.0
SO-4500337-03,SO-4500337,0030,MAT018,Jabra Evolve2 Headset,Peripherals,3,EA,8500,2,24990.0
SO-4500337-04,SO-4500337,0040,MAT007,Cisco Catalyst 2960 Switch,Networking,6,EA,45000,10,243000.0
SO-4500338-01,SO-4500338,0010,MAT018,Jabra Evolve2 Headset,Peripherals,6,EA,8500,10,45900.0
SO-4500338-02,SO-4500338,0020,MAT009,HP LaserJet Pro M404dn,Printers,9,EA,22000,0,198000.0
SO-4500338-03,SO-4500338,0030,MAT005,"Samsung 27"" 4K Monitor",Monitors,11,EA,28000,8,283360.0
SO-4500339-01,SO-4500339,0010,MAT020,Microsoft Office 365 (1 Year),Software,16,LIC,4200,10,60480.0
SO-4500339-02,SO-4500339,0020,MAT002,HP EliteBook 840 G10,Laptops,18,EA,85000,5,1453500.0
SO-4500339-03,SO-4500339,0030,MAT010,Canon ImageRunner 2625i,Printers,3,EA,55000,5,156750.0
SO-4500340-01,SO-4500340,0010,MAT003,Lenovo ThinkPad E14,Laptops,3,EA,68000,5,193800.0
SO-4500340-02,SO-4500340,0020,MAT017,Dell OptiPlex 5000 Desktop,Desktops,8,EA,48000,2,376320.0
SO-4500340-03,SO-4500340,0030,MAT006,"LG 24"" Full HD Monitor",Monitors,11,EA,14000,5,146300.0
SO-4500340-04,SO-4500340,0040,MAT014,Logitech MX Master 3 Mouse,Peripherals,12,EA,4200,5,47880.0
SO-4500340-05,SO-4500340,0050,MAT013,APC 1500VA UPS,Power,7,EA,18000,10,113400.0
SO-4500341-01,SO-4500341,0010,MAT004,Apple MacBook Air M2,Laptops,12,EA,114000,8,1258560.0
SO-4500342-01,SO-4500342,0010,MAT008,TP-Link WiFi 6 Router,Networking,13,EA,12000,5,148200.0
SO-4500342-02,SO-4500342,0020,MAT002,HP EliteBook 840 G10,Laptops,18,EA,85000,5,1453500.0
SO-4500342-03,SO-4500342,0030,MAT011,Seagate 4TB External HDD,Storage,1,EA,7500,10,6750.0
SO-4500342-04,SO-4500342,0040,MAT013,APC 1500VA UPS,Power,12,EA,18000,10,194400.0
SO-4500342-05,SO-4500342,0050,MAT004,Apple MacBook Air M2,Laptops,17,EA,114000,8,1782960.0
SO-4500343-01,SO-4500343,0010,MAT011,Seagate 4TB External HDD,Storage,3,EA,7500,0,22500.0
SO-4500343-02,SO-4500343,0020,MAT017,Dell OptiPlex 5000 Desktop,Desktops,6,EA,48000,10,259200.0
SO-4500344-01,SO-4500344,0010,MAT007,Cisco Catalyst 2960 Switch,Networking,4,EA,45000,2,176400.0
SO-4500344-02,SO-4500344,0020,MAT014,Logitech MX Master 3 Mouse,Peripherals,18,EA,4200,8,69552.0
SO-4500345-01,SO-4500345,0010,MAT015,Corsair Mechanical Keyboard,Peripherals,11,EA,6500,0,71500.0
SO-4500346-01,SO-4500346,0010,MAT018,Jabra Evolve2 Headset,Peripherals,9,EA,8500,8,70380.0
SO-4500346-02,SO-4500346,0020,MAT003,Lenovo ThinkPad E14,Laptops,13,EA,68000,8,813280.0
SO-4500346-03,SO-4500346,0030,MAT008,TP-Link WiFi 6 Router,Networking,13,EA,12000,8,143520.0
SO-4500347-01,SO-4500347,0010,MAT018,Jabra Evolve2 Headset,Peripherals,1,EA,8500,10,7650.0
SO-4500348-01,SO-4500348,0010,MAT003,Lenovo ThinkPad E14,Laptops,12,EA,68000,10,734400.0
SO-4500349-01,SO-4500349,0010,MAT020,Microsoft Office 365 (1 Year),Software,15,LIC,4200,8,57960.0
SO-4500349-02,SO-4500349,0020,MAT003,Lenovo ThinkPad E14,Laptops,13,EA,68000,0,884000.0
SO-4500349-03,SO-4500349,0030,MAT010,Canon ImageRunner 2625i,Printers,16,EA,55000,2,862400.0
SO-4500350-01,SO-4500350,0010,MAT018,Jabra Evolve2 Headset,Peripherals,12,EA,8500,0,102000.0
SO-4500350-02,SO-4500350,0020,MAT010,Canon ImageRunner 2625i,Printers,18,EA,55000,10,891000.0
SO-4500350-03,SO-4500350,0030,MAT005,"Samsung 27"" 4K Monitor",Monitors,5,EA,28000,0,140000.0
SO-4500350-04,SO-4500350,0040,MAT019,D-Link 24-Port Patch Panel,Networking,2,EA,5500,0,11000.0
SO-4500351-01,SO-4500351,0010,MAT003,Lenovo ThinkPad E14,Laptops,14,EA,68000,10,856800.0
SO-4500351-02,SO-4500351,0020,MAT010,Canon ImageRunner 2625i,Printers,5,EA,55000,2,269500.0
SO-4500351-03,SO-4500351,0030,MAT007,Cisco Catalyst 2960 Switch,Networking,6,EA,45000,2,264600.0
SO-4500351-04,SO-4500351,0040,MAT012,Samsung 1TB NVMe SSD,Storage,20,EA,9500,5,180500.0
SO-4500351-05,SO-4500351,0050,MAT018,Jabra Evolve2 Headset,Peripherals,7,EA,8500,0,59500.0
SO-4500352-01,SO-4500352,0010,MAT018,Jabra Evolve2 Headset,Peripherals,15,EA,8500,10,114750.0
SO-4500353-01,SO-4500353,0010,MAT004,Apple MacBook Air M2,Laptops,11,EA,114000,5,1191300.0
SO-4500353-02,SO-4500353,0020,MAT007,Cisco Catalyst 2960 Switch,Networking,5,EA,45000,2,220500.0
SO-4500353-03,SO-4500353,0030,MAT016,Lenovo ThinkCentre Desktop,Desktops,4,EA,52000,5,197600.0
SO-4500354-01,SO-4500354,0010,MAT016,Lenovo ThinkCentre Desktop,Desktops,20,EA,52000,5,988000.0
SO-4500354-02,SO-4500354,0020,MAT015,Corsair Mechanical Keyboard,Peripherals,19,EA,6500,2,121030.0
SO-4500354-03,SO-4500354,0030,MAT011,Seagate 4TB External HDD,Storage,19,EA,7500,10,128250.0
SO-4500355-01,SO-4500355,0010,MAT006,"LG 24"" Full HD Monitor",Monitors,8,EA,14000,8,103040.0
SO-4500355-02,SO-4500355,0020,MAT001,Dell Latitude 5540 Laptop,Laptops,9,EA,72000,5,615600.0
SO-4500355-03,SO-4500355,0030,MAT011,Seagate 4TB External HDD,Storage,5,EA,7500,5,35625.0
SO-4500355-04,SO-4500355,0040,MAT008,TP-Link WiFi 6 Router,Networking,16,EA,12000,8,176640.0
SO-4500356-01,SO-4500356,0010,MAT018,Jabra Evolve2 Headset,Peripherals,9,EA,8500,2,74970.0
SO-4500356-02,SO-4500356,0020,MAT004,Apple MacBook Air M2,Laptops,18,EA,114000,2,2010960.0
SO-4500356-03,SO-4500356,0030,MAT006,"LG 24"" Full HD Monitor",Monitors,9,EA,14000,0,126000.0
SO-4500356-04,SO-4500356,0040,MAT003,Lenovo ThinkPad E14,Laptops,3,EA,68000,0,204000.0
SO-4500357-01,SO-4500357,0010,MAT019,D-Link 24-Port Patch Panel,Networking,18,EA,5500,10,89100.0
SO-4500357-02,SO-4500357,0020,MAT013,APC 1500VA UPS,Power,16,EA,18000,2,282240.0
SO-4500357-03,SO-4500357,0030,MAT007,Cisco Catalyst 2960 Switch,Networking,12,EA,45000,8,496800.0
SO-4500357-04,SO-4500357,0040,MAT002,HP EliteBook 840 G10,Laptops,8,EA,85000,10,612000.0
SO-4500357-05,SO-4500357,0050,MAT009,HP LaserJet Pro M404dn,Printers,10,EA,22000,2,215600.0
SO-4500358-01,SO-4500358,0010,MAT012,Samsung 1TB NVMe SSD,Storage,20,EA,9500,2,186200.0
SO-4500358-02,SO-4500358,0020,MAT017,Dell OptiPlex 5000 Desktop,Desktops,17,EA,48000,2,799680.0
SO-4500358-03,SO-4500358,0030,MAT001,Dell Latitude 5540 Laptop,Laptops,15,EA,72000,2,1058400.0
SO-4500358-04,SO-4500358,0040,MAT008,TP-Link WiFi 6 Router,Networking,6,EA,12000,10,64800.0
SO-4500359-01,SO-4500359,0010,MAT016,Lenovo ThinkCentre Desktop,Desktops,2,EA,52000,2,101920.0
SO-4500359-02,SO-4500359,0020,MAT012,Samsung 1TB NVMe SSD,Storage,16,EA,9500,2,148960.0
SO-4500360-01,SO-4500360,0010,MAT007,Cisco Catalyst 2960 Switch,Networking,17,EA,45000,5,726750.0
SO-4500361-01,SO-4500361,0010,MAT002,HP EliteBook 840 G10,Laptops,11,EA,85000,0,935000.0
SO-4500362-01,SO-4500362,0010,MAT019,D-Link 24-Port Patch Panel,Networking,13,EA,5500,8,65780.0
SO-4500362-02,SO-4500362,0020,MAT018,Jabra Evolve2 Headset,Peripherals,12,EA,8500,10,91800.0
SO-4500362-03,SO-4500362,0030,MAT006,"LG 24"" Full HD Monitor",Monitors,3,EA,14000,10,37800.0
SO-4500363-01,SO-4500363,0010,MAT017,Dell OptiPlex 5000 Desktop,Desktops,12,EA,48000,5,547200.0
SO-4500363-02,SO-4500363,0020,MAT013,APC 1500VA UPS,Power,16,EA,18000,8,264960.0
SO-4500364-01,SO-4500364,0010,MAT015,Corsair Mechanical Keyboard,Peripherals,8,EA,6500,0,52000.0
SO-4500364-02,SO-4500364,0020,MAT006,"LG 24"" Full HD Monitor",Monitors,17,EA,14000,5,226100.0
SO-4500365-01,SO-4500365,0010,MAT020,Microsoft Office 365 (1 Year),Software,14,LIC,4200,5,55860.0
SO-4500365-02,SO-4500365,0020,MAT004,Apple MacBook Air M2,Laptops,4,EA,114000,8,419520.0
SO-4500365-03,SO-4500365,0030,MAT008,TP-Link WiFi 6 Router,Networking,16,EA,12000,8,176640.0
SO-4500366-01,SO-4500366,0010,MAT001,Dell Latitude 5540 Laptop,Laptops,19,EA,72000,10,1231200.0
SO-4500366-02,SO-4500366,0020,MAT008,TP-Link WiFi 6 Router,Networking,6,EA,12000,2,70560.0
SO-4500366-03,SO-4500366,0030,MAT002,HP EliteBook 840 G10,Laptops,17,EA,85000,0,1445000.0
SO-4500366-04,SO-4500366,0040,MAT005,"Samsung 27"" 4K Monitor",Monitors,19,EA,28000,2,521360.0
SO-4500367-01,SO-4500367,0010,MAT017,Dell OptiPlex 5000 Desktop,Desktops,20,EA,48000,10,864000.0
SO-4500367-02,SO-4500367,0020,MAT013,APC 1500VA UPS,Power,1,EA,18000,5,17100.0
SO-4500368-01,SO-4500368,0010,MAT016,Lenovo ThinkCentre Desktop,Desktops,20,EA,52000,2,1019200.0
SO-4500368-02,SO-4500368,0020,MAT006,"LG 24"" Full HD Monitor",Monitors,19,EA,14000,2,260680.0
SO-4500368-03,SO-4500368,0030,MAT008,TP-Link WiFi 6 Router,Networking,20,EA,12000,10,216000.0
SO-4500368-04,SO-4500368,0040,MAT014,Logitech MX Master 3 Mouse,Peripherals,9,EA,4200,2,37044.0
SO-4500369-01,SO-4500369,0010,MAT008,TP-Link WiFi 6 Router,Networking,13,EA,12000,8,143520.0
SO-4500370-01,SO-4500370,0010,MAT017,Dell OptiPlex 5000 Desktop,Desktops,16,EA,48000,10,691200.0
SO-4500370-02,SO-4500370,0020,MAT014,Logitech MX Master 3 Mouse,Peripherals,20,EA,4200,0,84000.0
SO-4500370-03,SO-4500370,0030,MAT005,"Samsung 27"" 4K Monitor",Monitors,18,EA,28000,10,453600.0
SO-4500370-04,SO-4500370,0040,MAT004,Apple MacBook Air M2,Laptops,4,EA,114000,0,456000.0
SO-4500370-05,SO-4500370,0050,MAT006,"LG 24"" Full HD Monitor",Monitors,16,EA,14000,2,219520.0
SO-4500371-01,SO-4500371,0010,MAT017,Dell OptiPlex 5000 Desktop,Desktops,17,EA,48000,8,750720.0
SO-4500371-02,SO-4500371,0020,MAT014,Logitech MX Master 3 Mouse,Peripherals,8,EA,4200,8,30912.0
SO-4500371-03,SO-4500371,0030,MAT012,Samsung 1TB NVMe SSD,Storage,13,EA,9500,5,117325.0
SO-4500371-04,SO-4500371,0040,MAT002,HP EliteBook 840 G10,Laptops,19,EA,85000,10,1453500.0
SO-4500372-01,SO-4500372,0010,MAT008,TP-Link WiFi 6 Router,Networking,9,EA,12000,2,105840.0
SO-4500372-02,SO-4500372,0020,MAT003,Lenovo ThinkPad E14,Laptops,1,EA,68000,0,68000.0
SO-4500372-03,SO-4500372,0030,MAT010,Canon ImageRunner 2625i,Printers,19,EA,55000,10,940500.0
SO-4500372-04,SO-4500372,0040,MAT014,Logitech MX Master 3 Mouse,Peripherals,4,EA,4200,10,15120.0
SO-4500373-01,SO-4500373,0010,MAT014,Logitech MX Master 3 Mouse,Peripherals,5,EA,4200,8,19320.0
SO-4500373-02,SO-4500373,0020,MAT012,Samsung 1TB NVMe SSD,Storage,19,EA,9500,5,171475.0
SO-4500373-03,SO-4500373,0030,MAT004,Apple MacBook Air M2,Laptops,9,EA,114000,10,923400.0
SO-4500374-01,SO-4500374,0010,MAT013,APC 1500VA UPS,Power,18,EA,18000,10,291600.0
SO-4500374-02,SO-4500374,0020,MAT007,Cisco Catalyst 2960 Switch,Networking,16,EA,45000,2,705600.0
SO-4500374-03,SO-4500374,0030,MAT014,Logitech MX Master 3 Mouse,Peripherals,12,EA,4200,10,45360.0
SO-4500375-01,SO-4500375,0010,MAT019,D-Link 24-Port Patch Panel,Networking,5,EA,5500,0,27500.0
SO-4500375-02,SO-4500375,0020,MAT012,Samsung 1TB NVMe SSD,Storage,8,EA,9500,8,69920.0
SO-4500375-03,SO-4500375,0030,MAT013,APC 1500VA UPS,Power,6,EA,18000,0,108000.0
SO-4500376-01,SO-4500376,0010,MAT018,Jabra Evolve2 Headset,Peripherals,13,EA,8500,0,110500.0
SO-4500376-02,SO-4500376,0020,MAT002,HP EliteBook 840 G10,Laptops,3,EA,85000,2,249900.0
SO-4500376-03,SO-4500376,0030,MAT006,"LG 24"" Full HD Monitor",Monitors,16,EA,14000,10,201600.0
SO-4500377-01,SO-4500377,0010,MAT012,Samsung 1TB NVMe SSD,Storage,20,EA,9500,0,190000.0
SO-4500377-02,SO-4500377,0020,MAT003,Lenovo ThinkPad E14,Laptops,13,EA,68000,8,813280.0
SO-4500378-01,SO-4500378,0010,MAT002,HP EliteBook 840 G10,Laptops,7,EA,85000,10,535500.0
SO-4500378-02,SO-4500378,0020,MAT006,"LG 24"" Full HD Monitor",Monitors,10,EA,14000,2,137200.0
SO-4500378-03,SO-4500378,0030,MAT016,Lenovo ThinkCentre Desktop,Desktops,2,EA,52000,10,93600.0
SO-4500378-04,SO-4500378,0040,MAT015,Corsair Mechanical Keyboard,Peripherals,17,EA,6500,10,99450.0
SO-4500378-05,SO-4500378,0050,MAT001,Dell Latitude 5540 Laptop,Laptops,8,EA,72000,10,518400.0
SO-4500379-01,SO-4500379,0010,MAT001,Dell Latitude 5540 Laptop,Laptops,3,EA,72000,5,205200.0
SO-4500379-02,SO-4500379,0020,MAT006,"LG 24"" Full HD Monitor",Monitors,13,EA,14000,5,172900.0
SO-4500380-01,SO-4500380,0010,MAT001,Dell Latitude 5540 Laptop,Laptops,12,EA,72000,5,820800.0
SO-4500380-02,SO-4500380,0020,MAT003,Lenovo ThinkPad E14,Laptops,8,EA,68000,10,489600.0
SO-4500380-03,SO-4500380,0030,MAT019,D-Link 24-Port Patch Panel,Networking,7,EA,5500,8,35420.0
SO-4500380-04,SO-4500380,0040,MAT010,Canon ImageRunner 2625i,Printers,13,EA,55000,10,643500.0
SO-4500380-05,SO-4500380,0050,MAT012,Samsung 1TB NVMe SSD,Storage,1,EA,9500,5,9025.0
SO-4500381-01,SO-4500381,0010,MAT003,Lenovo ThinkPad E14,Laptops,17,EA,68000,5,1098200.0
SO-4500381-02,SO-4500381,0020,MAT017,Dell OptiPlex 5000 Desktop,Desktops,18,EA,48000,10,777600.0
SO-4500381-03,SO-4500381,0030,MAT010,Canon ImageRunner 2625i,Printers,9,EA,55000,8,455400.0
SO-4500381-04,SO-4500381,0040,MAT011,Seagate 4TB External HDD,Storage,13,EA,7500,10,87750.0
SO-4500381-05,SO-4500381,0050,MAT004,Apple MacBook Air M2,Laptops,16,EA,114000,2,1787520.0
SO-4500382-01,SO-4500382,0010,MAT019,D-Link 24-Port Patch Panel,Networking,9,EA,5500,0,49500.0
SO-4500382-02,SO-4500382,0020,MAT001,Dell Latitude 5540 Laptop,Laptops,13,EA,72000,2,917280.0
SO-4500382-03,SO-4500382,0030,MAT016,Lenovo ThinkCentre Desktop,Desktops,8,EA,52000,5,395200.0
SO-4500382-04,SO-4500382,0040,MAT004,Apple MacBook Air M2,Laptops,14,EA,114000,5,1516200.0
SO-4500383-01,SO-4500383,0010,MAT008,TP-Link WiFi 6 Router,Networking,13,EA,12000,5,148200.0
SO-4500383-02,SO-4500383,0020,MAT010,Canon ImageRunner 2625i,Printers,3,EA,55000,10,148500.0
SO-4500383-03,SO-4500383,0030,MAT003,Lenovo ThinkPad E14,Laptops,6,EA,68000,8,375360.0
SO-4500384-01,SO-4500384,0010,MAT009,HP LaserJet Pro M404dn,Printers,8,EA,22000,2,172480.0
SO-4500384-02,SO-4500384,0020,MAT006,"LG 24"" Full HD Monitor",Monitors,9,EA,14000,2,123480.0
SO-4500384-03,SO-4500384,0030,MAT007,Cisco Catalyst 2960 Switch,Networking,8,EA,45000,2,352800.0
SO-4500384-04,SO-4500384,0040,MAT016,Lenovo ThinkCentre Desktop,Desktops,8,EA,52000,10,374400.0
SO-4500384-05,SO-4500384,0050,MAT018,Jabra Evolve2 Headset,Peripherals,12,EA,8500,2,99960.0
SO-4500385-01,SO-4500385,0010,MAT020,Microsoft Office 365 (1 Year),Software,16,LIC,4200,5,63840.0
SO-4500385-02,SO-4500385,0020,MAT001,Dell Latitude 5540 Laptop,Laptops,20,EA,72000,5,1368000.0
SO-4500385-03,SO-4500385,0030,MAT018,Jabra Evolve2 Headset,Peripherals,16,EA,8500,10,122400.0
